job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips,city,experience_level_num,role_normalized,seniority
3885106436,atc,data analyst-tx,"Job Title: Entry Level Business Analyst / Product Owner U.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are able to sponsor at this time.We are a US equal employment opportunity employer. Job Description:Entry Level expertise in gathering, analyzing, and documenting business requirements. If you do not have experience as a Business Analyst or Product Owner, you will be put through a training & Internship program.Experience in Requirement Gathering, Agile methodology, writing user stories, and building and planning roadmaps.Experience in preparing functional and detailed system design documentsDemonstrate expertise with SDLC methodologyAbility to communicate effectively across multiple levels of the organization, including with leadership.Demonstrated leadership, initiative, analytical skills, and sound business acumen, including the ability to understand and analyze recommendationsExperience with all phases of testing (i.e., system, integration, user acceptance), including creating use cases, test conditions, and review of output.Must be able to adjust and work effectively in a dynamic, changing environmentOther:Master’s Degree.We sponsor H1B or related work visas for eligible candidates on F1/OPT/CPT.We offer health insurance 100% paid.We follow equal employment opportunity.",,,"texas, united states",2736308.0,2.0,,,Full-time,,1712403382000.0,,https://www.linkedin.com/jobs/view/3885106436/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1714995382000.0,,Entry level,,1712403382000.0,,0,FULL_TIME,,,,,,texas,1.0,Data Analyst,
3885107986,celebal technologies,data engineer (internship),"Company DescriptionCelebal Technologies is a premier software services company specializing in Data Science, Big Data, and Enterprise Cloud. Our intelligent data solutions use cutting-edge technology to provide competitive advantages and facilitate smarter decision-making for our clients. With expertise in Robotics, Artificial Intelligence, and Machine Learning, we offer improved business efficiency and help clients transform into data-driven enterprises. Our tailor-made solutions maximize productivity and accuracy across various industries.
Role DescriptionThis is a hybrid internship role with flexibility for remote work. As a Data Engineer at Celebal Technologies, you will be responsible for tasks such as data modeling, data warehousing, and data analytics. You will work with our team of industry experts on projects related to supply chain analytics, media greenlighting, and generating actionable insights through data analysis.
QualificationsCurrently enrolled in a degree program in the United States and eligible for Optional Practical Training (OPT).Strong understanding of SQL with hands-on experience in writing complex queries.Proficiency in Python programming language.Familiarity with Pyspark or similar distributed computing frameworks is a plus.Solid grasp of data structures, algorithms, and software engineering principles.Excellent problem-solving skills and attention to detail.Ability to work independently as well as collaboratively in a team environment.Eagerness to learn new technologies and adapt to changing requirements.",,,"dallas, tx",27135632.0,3.0,,,Internship,,1712441734000.0,,https://www.linkedin.com/jobs/view/3885107986/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715033734000.0,,,,1712441734000.0,,0,INTERNSHIP,,,,75201.0,48113.0,dallas,,Data Engineer,Intern
3885109052,atc,data analyst-ny,"Job Title: Entry Level Business Analyst / Product Owner U.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are able to sponsor at this time.We are a US equal employment opportunity employer. Job Description:Entry Level expertise in gathering, analyzing, and documenting business requirements. If you do not have experience as a Business Analyst or Product Owner, you will be put through a training & Internship program.Experience in Requirement Gathering, Agile methodology, writing user stories, and building and planning roadmaps.Experience in preparing functional and detailed system design documentsDemonstrate expertise with SDLC methodologyAbility to communicate effectively across multiple levels of the organization, including with leadership.Demonstrated leadership, initiative, analytical skills, and sound business acumen, including the ability to understand and analyze recommendationsExperience with all phases of testing (i.e., system, integration, user acceptance), including creating use cases, test conditions, and review of output.Must be able to adjust and work effectively in a dynamic, changing environmentOther:Master’s Degree.We sponsor H1B or related work visas for eligible candidates on F1/OPT/CPT.We offer health insurance 100% paid.We follow equal employment opportunity.",,,"new york, united states",2736308.0,2.0,,,Full-time,,1712403406000.0,,https://www.linkedin.com/jobs/view/3885109052/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1714995406000.0,,Entry level,,1712403406000.0,,0,FULL_TIME,,,,,,new york,1.0,Data Analyst,
3885109955,data glacier,data analyst/data science/nlp (intern apr 30) din01,"The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.  ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with data Compile and analyze data related to business' issues Develop clear visualizations to convey complicated data in a straightforward fashion
QualificationsBachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience 1 - 2 years' Data Analysis experience Proficient in SQL",,,united states,69739391.0,23.0,,,Internship,6.0,1712458504000.0,1.0,https://www.linkedin.com/jobs/view/3885109955/?trk=jobs_biz_prem_srch,https://forms.office.com/r/UAVrY128aW,OffsiteApply,1715050504000.0,,,,1712458504000.0,,0,INTERNSHIP,,,,,,united states,,Data Scientist,Intern
3885113115,episode solutions,business intelligence developer,"Episode Solutions is a growing healthcare company that combines cutting edge technology and processes to drive down costs and improve outcomes. This is an exciting opportunity to join a highly innovative company that offers tremendous growth opportunities and learning experiences
We are seeking an experienced BI Developer to join our team. The ideal candidate desires an opportunity to exercise his/her experience and talent as part of a motivated and talented team in this highly sought after healthcare space. If this sounds exciting, we would love to talk with you.
NOTE: This is a remote position, with occcasional in office attendance for collaboration. There is no immigration or relocation assistance available for this role. Preference for candidates in Tennessee.
What you get working with Episode Solutions:Free employee healthcare coverage with a company funded Health Savings Account401k with Company matching contributionsFull suite of other benefits including dental, vision, life and disability coveragePaid Time offFree onsite parking and gymInformal culture - professional but not stuffy!Opportunity to contribute to a cutting edge, value based care company
 The Business Intelligence Developer is responsible for modeling data from multiple sources to provide data assets that support business insights and performance measurement. This position requires the ability to work independently as well as collaboratively with leadership and cross functional teams in developing business intelligence and analytic assets. The Business Intelligence Developer will have experience working with large healthcare datasets such as medical claims and clinical data. This individual will also be responsible for delivering reporting and analytics data solutions in an efficient and scalable manner. The Business Intelligence Developer will utilize subject matter expertise as well as exceptional analytic and consulting skills with a customer service focus to design and deliver data products that meet or exceed customer expectations. 
Primary Responsibilities and Essential Duties:Uses strong SQL skills to create data models and views for reporting needsDevelops project specific documentation, including but not limited to requirements documentation and high-level business logicAutomates processesData warehousing design to support the end goalDesigns dashboards, reports, and other internal and external facing deliverablesFollows the company’s best practices in data validation and analytic quality controlOther duties as assigned.
Minimum Qualifications:Bachelor’s degree in Information Systems, Computer Science, Health Informatics or other applicable fieldMinimum of 2 years related experience
Preferred Qualifications:Experience in ETL developmentStrong SQL skills and familiarity with analytic languages (DAX)Experience with visualization tools (Tableau, MS Power BI)Experience with both columnar and tabular data modelsExperience with dimensional data warehouse design conceptsExpertise in data warehousing and modeling principles and systemsExperience with the Common Data ModelExperience with Azure framework
Skills and Abilities:Displays natural curiosity and innovative problem-solving skillsFundamental mathematical skillsStrong computer skills, including proficiency in Microsoft OfficeStrong oral and written communication skillsAbility to work independentlyAbility to organize and prioritize work Understanding of HIPAAProfessional presence
Work Environment:This position operates in a professional office environment. The role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets and fax machines. This position will have direct access to ePHI and must comply with HIPAA regulations.
Travel:10% travel may be required.
Other duties:Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice. 
Episode Solutions provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.",,,"nashville, tn",3646575.0,,,,Full-time,,1712434650000.0,,https://www.linkedin.com/jobs/view/3885113115/?trk=jobs_biz_prem_srch,https://recruiting.paylocity.com/recruiting/jobs/All/43e72fc9-b287-4822-92f0-9569c18da486/Episode-Solutions-LLC,OffsiteApply,1715026649000.0,,Associate,,1712434650000.0,,0,FULL_TIME,,,,37201.0,47037.0,nashville,2.0,BI Analyst,
3885113214,zealtech,data analyst - power bi & sql,"Project Type: Long Term Contract On W2 or C2CTitle: Data Analyst - Power BI & SQLLocation: San Francisco Bay Area, CA
Job Description:We are seeking a skilled Data Analyst with expertise in Power BI and SQL to join our dynamic team. This role will play a pivotal role in transforming data into actionable insights, supporting decision-making processes, and driving operational excellence across various business units.
Responsibilities:Develop and maintain Power BI dashboards and reports to visualize and analyze data related to the company's operations, performance, and customer insights.Design, develop, and optimize SQL queries, stored procedures, and scripts to extract, transform, and load data from multiple sources into the company's data warehouse.Collaborate with cross-functional teams to gather requirements, understand business needs, and translate them into technical solutions using Power BI and SQL.Perform data analysis and troubleshooting to identify trends, anomalies, and opportunities for improvement, and present findings to stakeholders.Participate in the design and implementation of data models, data pipelines, and data integration processes to ensure data quality, consistency, and integrity.Stay current with industry best practices, emerging technologies, and advancements in Power BI and SQL to continuously enhance the company's data analytics capabilities.Provide training, guidance, and support to end-users on utilizing Power BI dashboards and reports effectively to drive data-driven decision-making.Qualifications:Bachelor's degree in Computer Science, Information Systems, Engineering, or related field. Advanced degree preferred.Minimum of 3 years of hands-on experience in developing and maintaining Power BI dashboards and reports.Proficiency in writing complex SQL queries, stored procedures, and scripts to extract, transform, and analyze data from relational databases.Solid understanding of data visualization principles and best practices, with experience in designing intuitive and interactive dashboards.Strong analytical and problem-solving skills, with the ability to translate business requirements into technical solutions.Excellent communication and collaboration skills, with the ability to work effectively in a cross-functional team environment.Experience with data modeling, data warehousing, and ETL processes is a plus.Relevant certifications in Power BI and SQL are desirable.",,,"san francisco, ca",2722174.0,18.0,,,Contract,4.0,1712446900000.0,,https://www.linkedin.com/jobs/view/3885113214/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1727998887000.0,,,,1712446900000.0,,0,CONTRACT,,,,94101.0,6075.0,san francisco,,Data Analyst,
3885805686,capital one,data engineer,"Plano 1 (31061), United States of America, Plano, TexasData Engineer

Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll have the opportunity to be on the forefront of driving a major transformation within Capital One.

What You’ll Do:

 Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies  Work with a team of developers with deep experience in machine learning, distributed microservices, and full stack systems  Utilize programming languages like Java, Scala, Python and Open Source RDBMS and NoSQL databases and Cloud based data warehousing services such as Redshift and Snowflake  Share your passion for staying on top of tech trends, experimenting with and learning new technologies, participating in internal & external technology communities, and mentoring other members of the engineering community  Collaborate with digital product managers, and deliver robust cloud-based solutions that drive powerful experiences to help millions of Americans achieve financial empowerment  Perform unit tests and conduct reviews with other team members to make sure your code is rigorously designed, elegantly coded, and effectively tuned for performance 

Basic Qualifications:

 Bachelor’s Degree  At least 2 years of experience in application development (Internship experience does not apply)  At least 1 year of experience in big data technologies 

Preferred Qualifications: 

 3+ years of experience in application development including Python, SQL, Scala, or Java  1+ years of experience with a public cloud (AWS, Microsoft Azure, Google Cloud)  2+ years experience with Distributed data/computing tools (MapReduce, Hadoop, Hive, EMR, Kafka, Spark, Gurobi, or MySQL)  1+ years experience working on real-time data and streaming applications  1+ years of experience with NoSQL implementation (Mongo, Cassandra)  1+ years of data warehousing experience (Redshift or Snowflake)  2+ years of experience with UNIX/Linux including basic commands and shell scripting  1+ years of experience with Agile engineering practices 

At this time, Capital One will not sponsor a new applicant for employment authorization for this position.

The minimum and maximum full-time annual salaries for this role are listed below, by location. Please note that this salary information is solely for candidates hired to perform work within one of these locations, and refers to the amount Capital One is willing to pay at the time of this posting. Salaries for part-time roles will be prorated based upon the agreed upon number of hours to be regularly worked.

New York City (Hybrid On-Site): $138,500 - $158,100 for Data Engineer

Candidates hired to work in other locations will be subject to the pay range associated with that location, and the actual annualized salary amount offered to any candidate at the time of hire will be reflected solely in the candidate’s offer letter.

This role is also eligible to earn performance based incentive compensation, which may include cash bonus(es) and/or long term incentives (LTI). Incentives could be discretionary or non discretionary depending on the plan.

Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. Learn more at the Capital One Careers website . Eligibility varies based on full or part-time status, exempt or non-exempt status, and management level.

This role is expected to accept applications for a minimum of 5 business days.No agencies please. Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.

If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1-800-304-9102 or via email at RecruitingAccommodation@capitalone.com . All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.

For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com

Capital One does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site.

Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC).",,,"richmond, va",1419.0,12.0,,,Full-time,1.0,1712366060000.0,,https://www.linkedin.com/jobs/view/3885805686/?trk=jobs_biz_prem_srch,https://dsp.prng.co/J9frmab,OffsiteApply,1714958770000.0,,Entry level,,1712366770000.0,dsp.prng.co,0,FULL_TIME,,,,23219.0,51760.0,richmond,1.0,Data Engineer,
3885806687,capital one,data engineer,"Plano 1 (31061), United States of America, Plano, TexasData Engineer

Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll have the opportunity to be on the forefront of driving a major transformation within Capital One.

What You’ll Do:

 Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies  Work with a team of developers with deep experience in machine learning, distributed microservices, and full stack systems  Utilize programming languages like Java, Scala, Python and Open Source RDBMS and NoSQL databases and Cloud based data warehousing services such as Redshift and Snowflake  Share your passion for staying on top of tech trends, experimenting with and learning new technologies, participating in internal & external technology communities, and mentoring other members of the engineering community  Collaborate with digital product managers, and deliver robust cloud-based solutions that drive powerful experiences to help millions of Americans achieve financial empowerment  Perform unit tests and conduct reviews with other team members to make sure your code is rigorously designed, elegantly coded, and effectively tuned for performance 

Basic Qualifications:

 Bachelor’s Degree  At least 2 years of experience in application development (Internship experience does not apply)  At least 1 year of experience in big data technologies 

Preferred Qualifications: 

 3+ years of experience in application development including Python, SQL, Scala, or Java  1+ years of experience with a public cloud (AWS, Microsoft Azure, Google Cloud)  2+ years experience with Distributed data/computing tools (MapReduce, Hadoop, Hive, EMR, Kafka, Spark, Gurobi, or MySQL)  1+ years experience working on real-time data and streaming applications  1+ years of experience with NoSQL implementation (Mongo, Cassandra)  1+ years of data warehousing experience (Redshift or Snowflake)  2+ years of experience with UNIX/Linux including basic commands and shell scripting  1+ years of experience with Agile engineering practices 

At this time, Capital One will not sponsor a new applicant for employment authorization for this position.

The minimum and maximum full-time annual salaries for this role are listed below, by location. Please note that this salary information is solely for candidates hired to perform work within one of these locations, and refers to the amount Capital One is willing to pay at the time of this posting. Salaries for part-time roles will be prorated based upon the agreed upon number of hours to be regularly worked.

New York City (Hybrid On-Site): $138,500 - $158,100 for Data Engineer

Candidates hired to work in other locations will be subject to the pay range associated with that location, and the actual annualized salary amount offered to any candidate at the time of hire will be reflected solely in the candidate’s offer letter.

This role is also eligible to earn performance based incentive compensation, which may include cash bonus(es) and/or long term incentives (LTI). Incentives could be discretionary or non discretionary depending on the plan.

Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. Learn more at the Capital One Careers website . Eligibility varies based on full or part-time status, exempt or non-exempt status, and management level.

This role is expected to accept applications for a minimum of 5 business days.No agencies please. Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.

If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1-800-304-9102 or via email at RecruitingAccommodation@capitalone.com . All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.

For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com

Capital One does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site.

Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC).",,,"mclean, va",1419.0,56.0,,,Full-time,9.0,1712366058000.0,,https://www.linkedin.com/jobs/view/3885806687/?trk=jobs_biz_prem_srch,https://dsp.prng.co/myZt7ib,OffsiteApply,1714958770000.0,,Entry level,,1712366770000.0,dsp.prng.co,0,FULL_TIME,,,,22101.0,51059.0,mclean,1.0,Data Engineer,
3885807632,synergisticit,junior data scientist/software programmer,"Since 2010 Synergisticit has helped Jobseekers differentiate themselves by providing candidates the requisite skills and experience to outperform at interviews and clients. Here at SynergisticIT We just don’t focus on getting you a tech Job we make careers.In this market also we have been able to help our candidates get multiple job offers and $100k + salaries.please check the below links to see success outcomes of our candidates and our participation at different Tech industry events and how we are different from other organizations in helping Jobseekers secure Tech careershttps://www.synergisticit.com/candidate-outcomes/https://reg.rf.oracle.com/flow/oracle/cwoh23/OCWExhibitorCatalog/page/OCWexhibitorcatalogWe regularly interact with the Top Tech companies to give our candidates a competitive advantage-Please see us exhibiting at Oracle Cloud world /Oracle Java one (Las vegas) -2023/2022 and at Gartner Data Analytics Summit (Florida)-2023All Positions are open for all visas and US citizensWe at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped 1000’s of candidates get jobs at technology clients like apple, google, Paypal, western union, bank of america, visa, walmart labs etc to name a few.We have an excellent reputation with the clients. Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers for full time positions with clients.Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or People looking to switch careers or who have had gaps in employment and looking to make their careers in the Tech Industry. We assist in filing for STEM extension and also for H1b and Green card filing to Candidateshttps://www.youtube.com/watch?v=OFoqPTNORewhttps://www.youtube.com/watch?v=-HkNN1ag6Zkhttps://www.youtube.com/watch?v=OAFOhcGy9Z8https://youtu.be/bJJl27D8bh0We are looking for the right matching candidates for our clientsREQUIRED SKILLS For Java /Full stack/Software ProgrammerBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleProject work on the skillsKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices, Docker, Jenkins and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learning PositionsREQUIRED SKILLSBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITProject work on the technologies neededHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, SAS, Python, Computer Vision, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, PowerBI, SAS, TensorflowIf you get emails from our Job Placement team and are not interested please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements.
No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates",124000.0,YEARLY,"denver, co",66321745.0,131.0,,75000.0,Full-time,24.0,1712366778000.0,1.0,https://www.linkedin.com/jobs/view/3885807632/?trk=jobs_biz_prem_srch,https://www1.jobdiva.com/candidates/myjobs/openjob_outside.jsp?a=ygjdnwl6apzmff6t82vdutfvbydrtq07d9es5jck4la1ce7huuaom4zlm4i0c94q&SearchString=&StatesString=&source=linkedin.com&id=25367181&compid=-1,OffsiteApply,1714958778000.0,,Entry level,,1712366778000.0,,0,FULL_TIME,USD,BASE_SALARY,99500.0,80202.0,8031.0,denver,1.0,Data Scientist,Junior
3885807866,fedex logistics,data analyst ii,"About FedEx Supply Chain

FedEx Supply Chain, a subsidiary of FedEx Corp. (NYSE: FDX), is a leader in the third-party logistics industry offering a diverse service portfolio that enables commerce for businesses. With a proven track record of innovation and operational excellence, FedEx Supply Chain takes a consultative approach to optimize logistics processes, implement innovative technology and drive continuous improvement. By leveraging best practices and the world-renowned FedEx network, FedEx Supply Chain delivers leading solutions that provide flexibility, enable scalability and improve cost-effectiveness for customers. Through more than 11,000 employees, 130 operations and 35 million square feet of warehouse space, FedEx Supply Chain manages nearly 150 million packages and processes 358 million returns each year. For more information, go to supplychain.fedex.com.

We Have….

A strong FedEx brand consistently ranked among the world’s most admired and trusted employers.A top notch leadership team with the experience needed to grow and develop your career.An open mind for new ideas and creative methods.A strong compensation and benefits package, including health, vision, dental, 401k with a strong match and much more!

General Summary….

The Analyst, Data II is part of a team that shares the responsibility for success and profitability by providing services to our customers which may include: data warehousing, post audits, reporting, carrier bids management, dashboard creation, project management, transportation analysis, application mastery, consulting support, and data analysis. The Data Analyst works with customers, carriers, and internal employees to analyze and identify cost saving opportunities for customers.

This position will be responsible for…..

Manage data gathering for customers’ benchmark key performance metrics.Create a strategic approach to carrier bids through lane, mode, and service balancing (Bid team) by performing the following tasks: Scorecard and performance tracking, transportation dashboard, on-going analysis of data. Determine the best mode, carrier, and service for the customer, resulting in customer savings by providing the analysis and metrics for transportation bids.Use professional judgment to assess the impact of decisions/actions on the customer and the Company which would be approved by both the customer and the person’s leader.Act as an internal technical resource for role specific applications.Analyze large amounts of data and then recommend broad based innovative improvement initiatives for customer(s).Reporting and analyzing on an ad hoc basis for the customer. Develop customer presentations showing data trends and possible solutions to the customer. Collaborate with the objective of agreeing to the most effective and profitable solution for the customer, carrier, and the Company.Developing standard operating procedures based on the direction from manager.

You might be a great fit if….

Education/Experience

Bachelor’s Degree in Statistics, Engineering, Accounting/Finance or related field preferred and 5+ years of relevant experience.In lieu of degree, high school diploma or GED and 4-6 years of relevant experience.Proficient with technology, specifically Microsoft applications such as Access and Excel.Experience with SQL is preferred.Ability to work in a fast paced environment with multiple deadlines.Strong organizational skills and the ability to handle multiple tasks simultaneously.Strong interpersonal skills with the ability to work with internal and external customers.Experience or knowledge in transportation, logistics, parcel shipping or freight pay is preferred.Excellent written and verbal communication skills.

Physical/Cognitive Requirements

With or without accommodation:

Ability to follow policies and procedures.Ability to read, write and interpret information.Ability to add, subtract, multiply and divide. Ability to use hands to finger, handle, or feel.Ability to sit/walk/stand for up to 8 hours per day. Must possess visual acuity, i.e., close, distance, and color vision, depth perception and the ability to adjust focus.

FedEx Supply Chain, Inc., as well as its subsidiary companies, is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics.

The FedEx Logistics companies are committed to providing access, equal opportunity, and reasonable accommodation for qualified individuals with disabilities in its application procedures, hiring, and other terms and conditions of employment. To request a reasonable accommodation, please contact Fxl.talentacquisition@fedex.com.

Job ID: 52021

Schedule: Full-time",,,"la vergne, tn",71575605.0,67.0,,,Full-time,10.0,1712368565000.0,,https://www.linkedin.com/jobs/view/3885807866/?trk=jobs_biz_prem_srch,https://careers.fedex.com/supplychain/jobs/52021?lang=en-us&codes=FSC-LI,OffsiteApply,1714961278000.0,,,,1712369278000.0,careers.fedex.com,0,FULL_TIME,,,,37086.0,47149.0,la vergne,,Data Analyst,Mid
